household_id,timestamp,energy_kwh,temperature,humidity,is_holiday,hour,day_of_week,month,is_weekend
HH_001,2025-01-02 04:00:00,0.4502284424552992,6.6765474426349485,75.6739998517869,0,4,3,1,0
HH_001,2025-01-02 05:00:00,0.3930391685318994,7.775639343214805,70.74289918285783,0,5,3,1,0
HH_001,2025-01-02 06:00:00,0.8403722566499395,8.139047174306814,65.53511565645334,0,6,3,1,0
HH_001,2025-01-02 07:00:00,0.5655016055954423,12.784748189004231,69.44982465316886,0,7,3,1,0
HH_001,2025-01-02 08:00:00,0.6810701732319293,11.02136125554401,69.66889289321385,0,8,3,1,0
HH_001,2025-01-02 09:00:00,0.4459190677834266,10.490316879627144,67.40934515749306,0,9,3,1,0
HH_001,2025-01-02 10:00:00,0.2738499251408813,14.275424460805691,63.60338666269609,0,10,3,1,0
HH_001,2025-01-02 11:00:00,0.3703288779887118,12.038768742440569,60.63813697634267,0,11,3,1,0
HH_001,2025-01-02 12:00:00,0.2122305979455928,14.819004100295796,63.78000810240554,0,12,3,1,0
HH_001,2025-01-02 13:00:00,0.4194719582312245,11.96580521198752,67.53571980243625,0,13,3,1,0
HH_001,2025-01-02 14:00:00,0.3103635371467107,13.049328019303264,68.4477887719156,0,14,3,1,0
HH_001,2025-01-02 15:00:00,0.2269472101198366,15.200602251610867,68.40589263990239,0,15,3,1,0
HH_001,2025-01-02 16:00:00,0.2285333221717331,15.61340857778178,62.87454591006357,0,16,3,1,0
HH_001,2025-01-02 17:00:00,0.8813822058104293,14.127086639182057,62.62396493308803,0,17,3,1,0
HH_001,2025-01-02 18:00:00,0.774529747202323,12.86813466906855,68.56910029861423,0,18,3,1,0
HH_001,2025-01-02 19:00:00,0.8805086000365465,11.62522772967706,70.14216507197622,0,19,3,1,0
HH_001,2025-01-02 20:00:00,1.09320059550727,8.82382410709977,70.67970526927604,0,20,3,1,0
HH_001,2025-01-02 21:00:00,1.0922890058374457,8.926564599648763,64.67933804745337,0,21,3,1,0
HH_001,2025-01-02 22:00:00,0.5725645713731583,8.35064893621123,69.27854269902416,0,22,3,1,0
HH_001,2025-01-02 23:00:00,0.4914680765759153,9.798863307233097,72.78424263251203,0,23,3,1,0
HH_001,2025-01-03 00:00:00,0.3468389883857127,8.01776779596809,75.13535553368001,0,0,4,1,0
HH_001,2025-01-03 01:00:00,0.6090463672312512,4.458178438552781,76.45514506561841,0,1,4,1,0
HH_001,2025-01-03 02:00:00,0.4697340236659745,7.452567930845347,74.74953957846954,0,2,4,1,0
HH_001,2025-01-03 03:00:00,0.5236868317832445,6.525115250972407,75.14557439742566,0,3,4,1,0
HH_001,2025-01-03 04:00:00,0.4511295392291682,6.4869573611564615,73.92829732487205,0,4,4,1,0
HH_001,2025-01-03 05:00:00,0.3941878822705414,9.055529285268266,74.9677496839743,0,5,4,1,0
HH_001,2025-01-03 06:00:00,0.7765301387131868,10.51294126049708,72.85537596609616,0,6,4,1,0
HH_001,2025-01-03 07:00:00,0.8053541508770676,11.32808597501737,70.95632340825739,0,7,4,1,0
HH_001,2025-01-03 08:00:00,0.7863110357256502,9.707615691919196,68.71167261421128,0,8,4,1,0
HH_001,2025-01-03 09:00:00,0.4118847630886641,11.537899593386417,68.51832187025876,0,9,4,1,0
HH_001,2025-01-03 10:00:00,0.3010829585363405,13.4633371238585,68.57055314814124,0,10,4,1,0
HH_001,2025-01-03 11:00:00,0.2560842962573909,15.258186792182885,66.9250926286222,0,11,4,1,0
HH_001,2025-01-03 12:00:00,0.258707174825494,13.711782235122977,66.50233632849388,0,12,4,1,0
HH_001,2025-01-03 13:00:00,0.2371069930752854,14.551656816913702,68.90850062948945,0,13,4,1,0
HH_001,2025-01-03 14:00:00,0.3311644929513676,13.306939515744112,65.51227077986319,0,14,4,1,0
HH_001,2025-01-03 15:00:00,0.3448519536680177,13.03583534578842,62.93333948401643,0,15,4,1,0
HH_001,2025-01-03 16:00:00,0.2349399488662581,15.649332325482206,68.01067743144063,0,16,4,1,0
HH_001,2025-01-03 17:00:00,1.034251208954822,15.82922914435558,62.024071448921255,0,17,4,1,0
HH_001,2025-01-03 18:00:00,1.0004026652963804,12.858426794382654,63.87253886940556,0,18,4,1,0
HH_001,2025-01-03 19:00:00,0.8877318576298954,13.507017504001276,69.28198938929152,0,19,4,1,0
HH_001,2025-01-03 20:00:00,1.0737030845224207,11.508896014324606,71.06596901498317,0,20,4,1,0
HH_001,2025-01-03 21:00:00,1.0643581233410162,8.963486164435386,67.02395675760354,0,21,4,1,0
HH_001,2025-01-03 22:00:00,0.5369594984927413,9.508535385015778,70.76832656866318,0,22,4,1,0
HH_001,2025-01-03 23:00:00,0.4340830355691609,10.44506970170592,71.09264006465988,0,23,4,1,0
HH_001,2025-01-04 00:00:00,0.4651576702095978,7.376113025255154,72.2499161199916,0,0,5,1,1
HH_001,2025-01-04 01:00:00,0.3376814746494107,9.377215877622572,77.02026044547745,0,1,5,1,1
HH_001,2025-01-04 02:00:00,0.7362621795647024,2.964336042923221,76.47253954111284,0,2,5,1,1
HH_001,2025-01-04 03:00:00,0.4954595357644576,8.2631041504644,74.13210057709749,0,3,5,1,1
HH_001,2025-01-04 04:00:00,0.4874251225266874,7.56042268627734,72.07205930729161,0,4,5,1,1
HH_001,2025-01-04 05:00:00,0.479561444885237,7.617015548612846,68.89818668950608,0,5,5,1,1
HH_001,2025-01-04 06:00:00,0.8707695595228657,9.031594863861091,76.21357796681693,0,6,5,1,1
HH_001,2025-01-04 07:00:00,1.103481835417013,6.877324146746415,72.57169626781794,0,7,5,1,1
HH_001,2025-01-04 08:00:00,0.9158537406104909,10.564445867301568,67.43301583825166,0,8,5,1,1
HH_001,2025-01-04 09:00:00,0.3382031030756502,12.46489873673554,70.46949022685365,0,9,5,1,1
HH_001,2025-01-04 10:00:00,0.2577107221949554,15.11079476617011,66.94235228874719,0,10,5,1,1
HH_001,2025-01-04 11:00:00,0.3833193308887664,12.944975496393557,65.29758208618863,0,11,5,1,1
HH_001,2025-01-04 12:00:00,0.3343432616530748,13.145314909855813,66.70173579717458,0,12,5,1,1
HH_001,2025-01-04 13:00:00,0.2661437451348378,14.005021438837304,62.69208443454537,0,13,5,1,1
HH_001,2025-01-04 14:00:00,0.2329393582657077,16.267056875610947,63.72175359194075,0,14,5,1,1
HH_001,2025-01-04 15:00:00,0.2844591346435033,15.250783668703637,65.28096237688219,0,15,5,1,1
HH_001,2025-01-04 16:00:00,0.35463923103328,13.563415008545034,63.89774763365013,0,16,5,1,1
HH_001,2025-01-04 17:00:00,1.1436224800826778,14.49228197347406,68.16616623157823,0,17,5,1,1
HH_001,2025-01-04 18:00:00,1.0003998209082852,13.039570023079898,72.76022266150585,0,18,5,1,1
HH_001,2025-01-04 19:00:00,1.175634038741162,13.382197365267256,66.04779733615754,0,19,5,1,1
HH_001,2025-01-04 20:00:00,1.4369426146204431,9.840874058241807,64.55764726155894,0,20,5,1,1
HH_001,2025-01-04 21:00:00,1.227122818795497,9.367184298751102,64.7901340645344,0,21,5,1,1
HH_001,2025-01-04 22:00:00,0.6164264538658186,8.305791469359603,71.50161872598613,0,22,5,1,1
HH_001,2025-01-04 23:00:00,0.7639434803849574,5.870254152113471,70.95764192978795,0,23,5,1,1
HH_001,2025-01-05 00:00:00,0.486235548473735,7.804242539865172,74.36842157166352,0,0,6,1,1
HH_001,2025-01-05 01:00:00,0.4776309619738312,7.352043342519625,74.62215511256281,0,1,6,1,1
HH_001,2025-01-05 02:00:00,0.5627929751177975,6.831833924369756,69.57826759045467,0,2,6,1,1
HH_001,2025-01-05 03:00:00,0.5554767965643854,6.608579734187071,68.77971060804028,0,3,6,1,1
HH_001,2025-01-05 04:00:00,0.4969369108787572,5.237006011192689,74.63263978950057,0,4,6,1,1
HH_001,2025-01-05 05:00:00,0.4586058755710917,7.364768630511835,73.38831718415226,0,5,6,1,1
HH_001,2025-01-05 06:00:00,1.0257872328732358,8.31009196461591,70.71046413519733,0,6,6,1,1
HH_001,2025-01-05 07:00:00,0.9285414061593972,8.585471655163552,65.85881879139217,0,7,6,1,1
HH_001,2025-01-05 08:00:00,0.8800034738988514,10.582235171907053,71.00209191859194,0,8,6,1,1
HH_001,2025-01-05 09:00:00,0.3569854636105168,12.465516205037954,72.1612853500767,0,9,6,1,1
HH_001,2025-01-05 10:00:00,0.2385942751317888,15.65344259122186,68.02186545095373,0,10,6,1,1
HH_001,2025-01-05 11:00:00,0.2684746307692098,13.914457583400011,63.651383908906354,0,11,6,1,1
HH_001,2025-01-05 12:00:00,0.295491504107216,14.674590940627963,65.56465268884511,0,12,6,1,1
HH_001,2025-01-05 13:00:00,0.2936641737432202,14.576198170913086,60.85313192130839,0,13,6,1,1
HH_001,2025-01-05 14:00:00,0.4154683156588812,11.946006916457502,67.96180027181335,0,14,6,1,1
HH_001,2025-01-05 15:00:00,0.2430897777400877,14.64809623138851,65.19700716769806,0,15,6,1,1
HH_001,2025-01-05 16:00:00,0.3160739611532187,14.37861066945536,60.12652545687196,0,16,6,1,1
HH_001,2025-01-05 17:00:00,1.0633423080052535,17.347454032880183,65.2917824992705,0,17,6,1,1
HH_001,2025-01-05 18:00:00,1.101678902730494,12.53562229223438,68.57782266099966,0,18,6,1,1
HH_001,2025-01-05 19:00:00,1.1816515843309072,12.311760933316569,67.3464438508783,0,19,6,1,1
HH_001,2025-01-05 20:00:00,1.211352459237902,10.7720960848482,68.76023096597645,0,20,6,1,1
HH_001,2025-01-05 21:00:00,1.4307588054433888,8.035870502566683,67.15704292564726,0,21,6,1,1
HH_001,2025-01-05 22:00:00,0.4751353848142262,10.538397961178596,73.68754109154195,0,22,6,1,1
HH_001,2025-01-05 23:00:00,0.4925165734753691,9.123636163690035,71.03662307993498,0,23,6,1,1
HH_001,2025-01-06 00:00:00,0.435541287226415,8.479539083495883,67.30903941811567,0,0,0,1,0
HH_001,2025-01-06 01:00:00,0.5973958252877624,5.529308290720686,73.14412546514181,0,1,0,1,0
HH_001,2025-01-06 02:00:00,0.3478774023633399,8.861284244473216,77.36490275767652,0,2,0,1,0
HH_001,2025-01-06 03:00:00,0.4919339791531347,4.790612878724373,73.09710923735315,0,3,0,1,0
HH_001,2025-01-06 04:00:00,0.4432111446747838,8.173276803631719,78.99233050450133,0,4,0,1,0
HH_001,2025-01-06 05:00:00,0.2932153824560391,11.214349092037846,74.30247000630644,0,5,0,1,0
HH_001,2025-01-06 06:00:00,0.8876393937488256,7.271288290373034,73.03772809780656,0,6,0,1,0
HH_001,2025-01-06 07:00:00,0.7629232191580106,8.872370003254826,70.47859022970474,0,7,0,1,0
HH_001,2025-01-06 08:00:00,0.8302889249807043,10.90656982570053,69.41659498767258,0,8,0,1,0
HH_001,2025-01-06 09:00:00,0.425334736754765,11.037155477304852,67.58885128911484,0,9,0,1,0
HH_001,2025-01-06 10:00:00,0.4823970923584511,10.431097631469868,66.31464543471787,0,10,0,1,0
HH_001,2025-01-06 11:00:00,0.25270977925625,13.6883643650243,67.81994254747148,0,11,0,1,0
HH_001,2025-01-06 12:00:00,0.3660117276273791,12.627738822617664,62.65703798342845,0,12,0,1,0
HH_001,2025-01-06 13:00:00,0.218179832827521,15.331184729178112,61.75732815860516,0,13,0,1,0
HH_001,2025-01-06 14:00:00,0.3351338249193563,13.377956426718365,61.45186845833933,0,14,0,1,0
HH_001,2025-01-06 15:00:00,0.2218785888211402,16.94569769075165,71.1219732878094,0,15,0,1,0
HH_001,2025-01-06 16:00:00,0.3120484024559412,13.046314454702468,67.05556037781189,0,16,0,1,0
HH_001,2025-01-06 17:00:00,0.9347985081873216,13.102427628506744,67.14081766631047,0,17,0,1,0
HH_001,2025-01-06 18:00:00,0.8502154681513853,13.977368604123573,64.04890960008515,0,18,0,1,0
HH_001,2025-01-06 19:00:00,1.0935084737261682,9.94607248382822,70.24914909649785,0,19,0,1,0
HH_001,2025-01-06 20:00:00,1.0951973276183435,11.09828267997526,69.27173957160548,0,20,0,1,0
HH_001,2025-01-06 21:00:00,1.125983602552162,11.682530729082623,71.50629185085282,0,21,0,1,0
HH_001,2025-01-06 22:00:00,0.7216198562315045,6.345867926227228,69.0915926633748,0,22,0,1,0
HH_001,2025-01-06 23:00:00,0.5462605348697875,8.205616441121336,73.49637273291361,0,23,0,1,0
HH_001,2025-01-07 00:00:00,0.4101519795513154,7.618483265855086,72.53904097873576,0,0,1,1,0
HH_001,2025-01-07 01:00:00,0.4539253553724882,8.001791692129899,71.99323015028686,0,1,1,1,0
HH_001,2025-01-07 02:00:00,0.521850573047322,4.837334623303083,76.65593866261165,0,2,1,1,0
HH_001,2025-01-07 03:00:00,0.5990284162904222,4.848372464837519,69.67694019578742,0,3,1,1,0
HH_001,2025-01-07 04:00:00,0.3967549369593224,8.011571422907798,75.50487038629767,0,4,1,1,0
HH_001,2025-01-07 05:00:00,0.4538381686325153,8.309810574723794,75.1011906055443,0,5,1,1,0
HH_001,2025-01-07 06:00:00,0.7852062962782576,9.06849996513902,69.41468862853618,0,6,1,1,0
HH_001,2025-01-07 07:00:00,0.7383887083078056,10.177156823455586,68.4349656882846,0,7,1,1,0
HH_001,2025-01-07 08:00:00,0.6901717170229915,9.67272360725247,68.9845426113907,0,8,1,1,0
HH_001,2025-01-07 09:00:00,0.3886255931528222,12.076417415771797,69.25739687008445,0,9,1,1,0
HH_001,2025-01-07 10:00:00,0.3103054720082077,13.132369399568228,66.79505467974722,0,10,1,1,0
HH_001,2025-01-07 11:00:00,0.3462119556468676,12.449660687326844,67.56019448607012,0,11,1,1,0
HH_001,2025-01-07 12:00:00,0.1902798576487464,16.955524071475097,70.78563667463679,0,12,1,1,0
HH_001,2025-01-07 13:00:00,0.1818458852355289,15.26721337614416,63.49402538155323,0,13,1,1,0
HH_001,2025-01-07 14:00:00,0.2963822954370623,12.905805443816233,59.70807974307965,0,14,1,1,0
HH_001,2025-01-07 15:00:00,0.2040373212578528,15.541294407727223,67.49494643809433,0,15,1,1,0
HH_001,2025-01-07 16:00:00,0.3056115416280145,12.69483979941698,70.54664144480718,0,16,1,1,0
HH_001,2025-01-07 17:00:00,0.9846232150702628,14.701814719980074,67.43781219464785,0,17,1,1,0
HH_001,2025-01-07 18:00:00,0.9496703036761118,14.430654058131312,63.99037362912889,0,18,1,1,0
HH_001,2025-01-07 19:00:00,1.0698556233695973,10.497013392502724,68.0396111489922,0,19,1,1,0
HH_001,2025-01-07 20:00:00,0.9313493532024496,12.137824883486688,66.298049202555,0,20,1,1,0
HH_001,2025-01-07 21:00:00,0.9885679639568294,10.276655899614871,72.82451755357084,0,21,1,1,0
HH_001,2025-01-07 22:00:00,0.4941298029383411,9.925850929611943,67.9997484470946,0,22,1,1,0
HH_001,2025-01-07 23:00:00,0.4674107470032689,10.70952303885494,72.14734584440072,0,23,1,1,0
HH_001,2025-01-08 00:00:00,0.4838187840532214,6.799002747903625,70.82831519076075,0,0,2,1,0
HH_001,2025-01-08 01:00:00,0.580456153551966,5.636878985353178,74.70132475306957,0,1,2,1,0
HH_001,2025-01-08 02:00:00,0.5530932057308161,5.296914892607401,73.38538170006387,0,2,2,1,0
HH_001,2025-01-08 03:00:00,0.5165229297384325,5.543767804441256,74.85113700741547,0,3,2,1,0
HH_001,2025-01-08 04:00:00,0.5070035795989979,7.051432357786776,73.90838033454156,0,4,2,1,0
HH_001,2025-01-08 05:00:00,0.3663412159880144,8.314487374524461,70.11854219800024,0,5,2,1,0
HH_001,2025-01-08 06:00:00,0.7213370748701851,9.046222736040717,73.96503792206423,0,6,2,1,0
HH_001,2025-01-08 07:00:00,0.6677715350777027,10.83668523018964,70.78044119243991,0,7,2,1,0
HH_001,2025-01-08 08:00:00,0.6952280601318404,10.650689374862546,66.71881970787945,0,8,2,1,0
HH_001,2025-01-08 09:00:00,0.2832797634054771,13.846763833191744,75.16485498360242,0,9,2,1,0
HH_001,2025-01-08 10:00:00,0.3097167376605314,12.234201287188752,68.71369723162852,0,10,2,1,0
HH_001,2025-01-08 11:00:00,0.2065070731908892,17.539867411676305,65.83051252158381,0,11,2,1,0
HH_001,2025-01-08 12:00:00,0.2161663861212234,15.033789173830948,69.77309837341731,0,12,2,1,0
HH_001,2025-01-08 13:00:00,0.3062475640846652,13.209153507577534,70.57340959344944,0,13,2,1,0
HH_001,2025-01-08 14:00:00,0.326785177827407,13.024847789954016,64.4483584645355,0,14,2,1,0
HH_001,2025-01-08 15:00:00,0.206987289131733,15.218598465066735,66.09015522459391,0,15,2,1,0
HH_001,2025-01-08 16:00:00,0.2592768180697054,13.760093974194664,62.56347633930302,0,16,2,1,0
HH_001,2025-01-08 17:00:00,0.9559122754485666,14.530614402930013,65.84871592947769,0,17,2,1,0
HH_001,2025-01-08 18:00:00,0.877129701893555,13.341042973906005,66.68721907019754,0,18,2,1,0
HH_001,2025-01-08 19:00:00,0.9514075993352664,11.55721934847046,68.99655641585001,0,19,2,1,0
HH_001,2025-01-08 20:00:00,1.048707221970124,9.36099595994308,70.68268816738818,0,20,2,1,0
HH_001,2025-01-08 21:00:00,1.140682631674677,7.323639519606806,72.60622349445345,0,21,2,1,0
HH_001,2025-01-08 22:00:00,0.6677492188795955,7.9614141089451556,72.79733470037704,0,22,2,1,0
HH_001,2025-01-08 23:00:00,0.6126353010961052,9.087357603784708,69.44629140128508,0,23,2,1,0
HH_001,2025-01-09 00:00:00,0.5007132934475874,7.429427567153343,71.05532633789417,0,0,3,1,0
HH_001,2025-01-09 01:00:00,0.6239723899976597,4.840077092871538,72.71102682474861,0,1,3,1,0
HH_001,2025-01-09 02:00:00,0.4685572739817836,6.832159954872566,73.66708394118243,0,2,3,1,0
HH_001,2025-01-09 03:00:00,0.4596744772373234,7.286661330532775,77.50257255455598,0,3,3,1,0
HH_001,2025-01-09 04:00:00,0.4846464935388347,5.782500796656339,70.38191069455868,0,4,3,1,0
HH_001,2025-01-09 05:00:00,0.4342074342598845,7.974549100267895,72.03567312213544,0,5,3,1,0
HH_001,2025-01-09 06:00:00,1.6015910863894751,8.659701643764793,74.97283421159426,0,6,3,1,0
HH_001,2025-01-09 07:00:00,0.8832428285309695,7.822656938939775,70.05650470995438,0,7,3,1,0
HH_001,2025-01-09 08:00:00,0.720694647514276,11.109069606618217,71.09505266648058,0,8,3,1,0
HH_001,2025-01-09 09:00:00,0.3186461757453109,12.448841536058229,68.05284817167629,0,9,3,1,0
HH_001,2025-01-09 10:00:00,0.269133523390367,14.196965430858707,68.08415548892627,0,10,3,1,0
HH_001,2025-01-09 11:00:00,0.2075854213298811,14.981518768894336,65.63427553582807,0,11,3,1,0
HH_001,2025-01-09 12:00:00,0.3941292668171492,11.96998612929791,67.55808019697186,0,12,3,1,0
HH_001,2025-01-09 13:00:00,0.2909853552003514,13.02935431137938,60.44219252854528,0,13,3,1,0
HH_001,2025-01-09 14:00:00,0.227702753336502,15.344941466908782,63.82386969178648,0,14,3,1,0
HH_001,2025-01-09 15:00:00,0.2239014086609918,15.20677079762038,65.9670797808475,0,15,3,1,0
HH_001,2025-01-09 16:00:00,0.2433071974929269,14.80906171069262,67.15796952280537,0,16,3,1,0
HH_001,2025-01-09 17:00:00,0.8909939845873804,19.179912926824063,70.79855103551817,0,17,3,1,0
HH_001,2025-01-09 18:00:00,0.9031435143944124,13.428724332135545,66.14073171635538,0,18,3,1,0
HH_001,2025-01-09 19:00:00,0.9256258027525032,13.311013206776776,72.90991958604262,0,19,3,1,0
HH_001,2025-01-09 20:00:00,0.8612936166901851,12.003391211335597,67.73673423697309,0,20,3,1,0
HH_001,2025-01-09 21:00:00,0.8808058455847793,10.514199262644407,74.94207636807815,0,21,3,1,0
HH_001,2025-01-09 22:00:00,0.6299575775452225,8.099484699135276,74.56620709704723,0,22,3,1,0
HH_001,2025-01-09 23:00:00,0.5293046441149583,8.882415272089506,70.36754252775086,0,23,3,1,0
HH_001,2025-01-10 00:00:00,0.6132037800790971,5.8930447629341725,74.81984754998165,0,0,4,1,0
HH_001,2025-01-10 01:00:00,0.5118446009075375,6.297452984611999,74.22454435965182,0,1,4,1,0
HH_001,2025-01-10 02:00:00,0.5379378870020033,5.788338878134629,76.41856168108586,0,2,4,1,0
HH_001,2025-01-10 03:00:00,0.4817682610479679,6.775492103801496,73.70843710094846,0,3,4,1,0
HH_001,2025-01-10 04:00:00,0.3332097462239656,10.524270434750791,72.97699116124097,0,4,4,1,0
HH_001,2025-01-10 05:00:00,0.5318780470801441,4.887059286244473,77.24320419804484,0,5,4,1,0
HH_001,2025-01-10 06:00:00,0.7452322222462571,9.545774485440056,71.84564521669385,0,6,4,1,0
HH_001,2025-01-10 07:00:00,1.0220477057834898,7.0620342126837246,73.46340628912827,0,7,4,1,0
HH_001,2025-01-10 08:00:00,0.7630406652227434,9.808486401194134,69.06575344492826,0,8,4,1,0
HH_001,2025-01-10 09:00:00,0.3222620076955212,13.185086275739415,73.49946626125133,0,9,4,1,0
HH_001,2025-01-10 10:00:00,0.3314684049657928,12.61280422852148,65.30680401205437,0,10,4,1,0
HH_001,2025-01-10 11:00:00,0.4154795710229673,11.728194157730517,64.50526475662389,0,11,4,1,0
HH_001,2025-01-10 12:00:00,0.3207719006363114,12.907530251126088,70.15843750524326,0,12,4,1,0
HH_001,2025-01-10 13:00:00,0.2629014636367874,15.39948412843657,63.77052476118757,0,13,4,1,0
HH_001,2025-01-10 14:00:00,0.2833769295257615,13.42083425230258,69.74503081855404,0,14,4,1,0
HH_001,2025-01-10 15:00:00,0.2500187887584023,14.70477538940752,67.78088567265777,0,15,4,1,0
HH_001,2025-01-10 16:00:00,0.2067903581439676,14.04884357487176,65.12093684221306,0,16,4,1,0
HH_001,2025-01-10 17:00:00,0.8236394470683647,12.36741080321575,60.90781493431397,0,17,4,1,0
HH_001,2025-01-10 18:00:00,0.8417096138354421,15.732300333866274,67.28385298724535,0,18,4,1,0
HH_001,2025-01-10 19:00:00,0.8751461154224424,12.502538913765386,68.80436664416904,0,19,4,1,0
HH_001,2025-01-10 20:00:00,1.296039728530638,7.478670319891874,73.24346109997398,0,20,4,1,0
HH_001,2025-01-10 21:00:00,1.248471005654176,9.760789491622344,75.74948084527331,0,21,4,1,0
HH_001,2025-01-10 22:00:00,0.6215123747910957,7.523704502725705,70.08684636262963,0,22,4,1,0
HH_001,2025-01-10 23:00:00,0.5664679486964139,8.966607077326433,75.53946574172083,0,23,4,1,0
HH_001,2025-01-11 00:00:00,0.6055500533380045,5.810307310908737,76.22153338935759,0,0,5,1,1
HH_001,2025-01-11 01:00:00,0.5672961062022659,6.427382066338922,77.62508705657109,0,1,5,1,1
HH_001,2025-01-11 02:00:00,0.469564415091937,7.220670952166229,76.06447471955886,0,2,5,1,1
HH_001,2025-01-11 03:00:00,0.4730037696488883,7.898119519794452,68.57735587645445,0,3,5,1,1
HH_001,2025-01-11 04:00:00,0.6248229521580775,5.198643807974125,73.45905962373425,0,4,5,1,1
HH_001,2025-01-11 05:00:00,0.459072177276928,7.13301105518793,69.69539480809689,0,5,5,1,1
HH_001,2025-01-11 06:00:00,0.9997379353273964,7.750772066954109,71.56058766439801,0,6,5,1,1
HH_001,2025-01-11 07:00:00,1.0106928683350251,8.447920004424892,73.95074910804601,0,7,5,1,1
HH_001,2025-01-11 08:00:00,0.7441831753194346,13.111371394117189,70.68385749077714,0,8,5,1,1
HH_001,2025-01-11 09:00:00,0.3821097339164172,12.10593878054706,71.97034616585242,0,9,5,1,1
HH_001,2025-01-11 10:00:00,0.5393172900198527,10.571864102192976,68.39366674529283,0,10,5,1,1
HH_001,2025-01-11 11:00:00,0.2787646649916275,14.668410079023896,62.4793146144501,0,11,5,1,1
HH_001,2025-01-11 12:00:00,0.2194973666099436,17.110525944352247,58.04894202526871,0,12,5,1,1
HH_001,2025-01-11 13:00:00,0.2767291860154574,15.875591229678536,65.57838730200346,0,13,5,1,1
HH_001,2025-01-11 14:00:00,0.3752399274599459,12.184135084764524,64.32662558409874,0,14,5,1,1
HH_001,2025-01-11 15:00:00,0.3111796982891134,13.600542229552438,62.20112379881905,0,15,5,1,1
HH_001,2025-01-11 16:00:00,0.2419000295683115,15.827658372613232,60.50960129603278,0,16,5,1,1
HH_001,2025-01-11 17:00:00,1.058882756416622,12.230112960013562,64.17006279303867,0,17,5,1,1
HH_001,2025-01-11 18:00:00,1.238671410218064,13.128919175914886,66.7849305285579,0,18,5,1,1
HH_001,2025-01-11 19:00:00,1.1498941965257017,12.660417294249632,70.52370703777929,0,19,5,1,1
HH_001,2025-01-11 20:00:00,1.2855529000575614,9.07279432632842,70.33429822785617,0,20,5,1,1
HH_001,2025-01-11 21:00:00,1.1833922838025324,9.33862581919276,75.83493814116251,0,21,5,1,1
HH_001,2025-01-11 22:00:00,0.9321948931117352,3.601289023591936,69.06159281501604,0,22,5,1,1
